1	2	91	763
1	26	97	910
2	1	95	729
2	3	82	765
2	27	92	777
3	2	85	979
3	4	95	1042
3	28	97	916
4	3	93	802
4	5	83	769
4	29	85	819
5	4	99	768
5	6	87	737
5	30	80	754
6	5	85	1109
6	7	98	938
6	31	88	881
7	6	93	1069
7	8	84	1051
7	32	85	850
8	7	81	976
8	9	96	784
8	33	96	910
9	8	88	908
9	10	87	821
9	34	98	1012
10	9	84	836
10	11	97	1045
10	35	100	895
11	10	83	909
11	12	99	843
11	36	94	1040
12	11	88	779
12	13	86	1024
12	37	96	930
13	12	83	927
13	14	98	1003
13	38	85	1077
14	13	93	859
14	15	86	894
14	39	93	927
15	14	94	1008
15	16	82	891
15	40	96	1009
16	15	91	1065
16	17	88	777
16	41	92	1004
17	16	98	946
17	18	83	876
17	42	82	959
18	17	88	1099
18	19	94	883
18	43	96	809
19	18	94	821
19	20	80	908
19	44	94	908
20	19	86	854
20	21	100	1116
20	45	100	918
21	20	94	923
21	22	82	769
21	46	89	1078
22	21	98	1023
22	23	88	796
22	47	100	1032
23	22	89	871
23	24	81	1011
23	48	92	723
24	23	98	897
24	25	92	954
24	49	92	811
25	24	92	758
25	50	96	1001
26	1	94	830
26	27	99	1001
26	51	97	1096
27	2	97	905
27	26	92	1030
27	28	89	1088
27	52	95	836
28	3	82	998
28	27	84	816
28	29	89	889
28	53	99	820
29	4	96	772
29	28	81	1039
29	30	94	906
29	54	94	1089
30	5	95	882
30	29	80	1032
30	31	81	1017
30	55	95	929
31	6	94	997
31	30	95	1001
31	32	81	998
31	56	88	865
32	7	81	863
32	31	94	764
32	33	80	981
32	57	98	965
33	8	94	993
33	32	80	1110
33	34	86	964
33	58	95	821
34	9	82	776
34	33	98	1042
34	35	85	1093
34	59	81	767
35	10	95	848
35	34	86	759
35	36	91	1010
35	60	93	891
36	11	87	1109
36	35	96	846
36	37	99	800
36	61	99	1019
37	12	89	819
37	36	98	729
37	38	93	1038
37	62	87	1008
38	13	91	977
38	37	83	864
38	39	85	847
38	63	96	945
39	14	97	988
39	38	96	919
39	40	82	1087
39	64	82	975
40	15	84	1053
40	39	94	803
40	41	86	787
40	65	100	757
41	16	93	1062
41	40	93	830
41	42	96	1118
41	66	87	1083
42	17	94	1041
42	41	87	1042
42	43	83	1048
42	67	83	845
43	18	96	725
43	42	96	796
43	44	89	955
43	68	83	1085
44	19	91	905
44	43	92	1041
44	45	92	748
44	69	85	925
45	20	94	938
45	44	94	771
45	46	95	775
45	70	84	1110
46	21	83	1043
46	45	84	903
46	47	94	857
46	71	89	738
47	22	85	994
47	46	92	1056
47	48	85	945
47	72	98	942
48	23	92	1016
48	47	99	876
48	49	97	1113
48	73	89	1087
49	24	84	914
49	48	80	986
49	50	80	813
49	74	97	833
50	25	98	821
50	49	86	814
50	75	94	1085
51	26	85	841
51	52	91	805
51	76	84	762
52	27	88	848
52	51	84	1076
52	53	81	724
52	77	82	784
53	28	83	984
53	52	86	1073
53	54	91	758
53	78	100	832
54	29	83	923
54	53	95	726
54	55	85	828
54	79	80	826
55	30	91	1035
55	54	84	762
55	56	86	899
55	80	94	826
56	31	85	763
56	55	85	1070
56	57	82	807
56	81	84	1056
57	32	97	983
57	56	94	833
57	58	95	793
57	82	81	840
58	33	85	926
58	57	85	1045
58	59	100	980
58	83	91	929
59	34	82	960
59	58	80	955
59	60	85	993
59	84	96	1063
60	35	83	748
60	59	84	1013
60	61	88	736
60	85	88	842
61	36	91	901
61	60	94	1084
61	62	86	743
61	86	92	966
62	37	92	829
62	61	93	876
62	63	83	1111
